id,hw_no,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50
116,1,6.133874279,4.259447614,3.556236143,-0.24355528,0.208357272,2.982452477,3.338821268,0.781178904,4.434294877,0.351158223,3.103710945,2.102972236,-0.078136363,-0.036754211,2.376265844,2.737245974,4.536509095,4.431799374,3.510778263,3.293021488,4.546969681,0.239778114,0.641453326,0.679360323,4.471303167,4.468102744,3.122200205,0.635675238,-0.220793913,3.333386683,0.035052766,2.467217566,2.597753612,4.337602597,2.549938492,1.662556351,2.132643504,0.847065757,0.61367669,1.655381719,1.802973094,0.61372564,0.035078101,2.884947096,2.048736132,0.414472604,2.86674615,-1.196553571,-0.837652796,3.23056965
116,2,5.688105638,4.026245645,3.300030149,-0.373278068,0.144543986,2.951214877,3.112664713,1.394405018,3.931042293,0.865854986,1.79873231,1.857550712,-0.131611627,-0.043166551,2.345013034,2.473993268,3.402962359,3.768078051,1.249308008,1.385550952,3.292502351,0.546533537,0.987051942,0.747064818,4.215770087,4.172785689,3.072219338,2.112186124,-0.149814618,1.623208612,0.0159144,2.127311871,2.691926583,3.930897959,2.561677655,2.974882137,2.108116329,0.386642281,0.515488171,3.480394498,1.753135366,0.5155294,0.015907934,2.71801528,2.961848671,-0.03077482,3.598058253,-1.29986557,-0.830856574,2.755938102
116,3,6.133874279,4.259447614,3.556236143,-0.24355528,0.208357272,2.982452477,3.338821268,0.781178904,4.434294877,0.351158223,3.103710945,2.102972236,-0.078136363,-0.036754211,2.376265844,2.737245974,4.536509095,4.431799374,3.510778263,3.293021488,4.546969681,0.239778114,0.641453326,0.679360323,4.471303167,4.468102744,3.122200205,0.635675238,-0.220793913,3.333386683,0.035052766,2.467217566,2.597753612,4.337602597,2.549938492,1.662556351,2.132643504,0.847065757,0.61367669,1.655381719,1.802973094,0.61372564,0.035078101,2.884947096,2.048736132,0.414472604,2.86674615,-1.196553571,-0.837652796,3.23056965
117,1,3.856193264,3.536443423,4.05156773,-0.280442324,0.186407703,3.357303676,3.485386245,4.405086788,5.077896944,0.351309852,1.789705347,4.73554696,-0.071016266,-0.060905998,2.824675724,2.983959244,3.579388082,3.940832178,1.58641517,1.758144183,3.51301482,-0.092312638,-0.013839862,-1.319468276,3.726036174,3.630411906,2.976081006,0.840336745,-0.32733664,2.845673865,-0.014878335,2.249734545,2.464947989,3.494502292,2.185246799,1.317862149,1.471091089,0.385682065,0.529217005,0.877503311,1.500527777,0.529167766,-0.014860988,2.679689519,1.445782475,0.692570222,2.122396007,-1.091683553,-0.829212548,4.06117486
117,2,3.776593846,3.088891977,3.932004933,-0.457611877,0.130021338,2.972690727,3.121400374,0.301035732,4.216335135,0.650281523,2.466654824,1.26285367,-0.031201695,0.004017124,2.479535998,2.647657357,4.743776416,4.507688453,2.569775295,2.365808918,4.595585353,0.121049221,-0.395296913,-1.011693787,3.197949606,3.115112063,3.162828176,-0.504419752,-0.227139256,5.658833233,-0.015022332,3.974185708,2.413473474,2.925065807,2.199718267,6.867340585,6.24537383,-0.910609264,0.470064831,1.380237464,7.567481321,0.470068177,-0.015022082,3.743972772,5.712862155,-0.34345639,8.025494232,-1.450242718,-0.865290305,1.806675006
117,3,3.464946442,3.502865909,3.983246132,-0.312482191,0.18179072,3.805367999,4.040586027,0.525745603,4.707866772,1.287982189,2.972091991,1.511288023,-0.050902545,-0.014146938,3.374996939,3.719964192,5.24394342,4.978186697,2.665290118,2.463472576,5.060790374,-0.175503792,-0.056813185,-1.261896316,3.68178311,3.472453854,2.870708187,2.820280924,-0.262112422,0.878224439,-0.07671943,2.233769093,2.510015862,3.429497678,2.106904644,1.800368562,1.91394286,0.57196393,0.512819145,1.958834965,1.495867332,0.512801726,-0.076721022,2.692574904,2.003230196,0.350599669,2.660639055,-1.189944417,-0.829768943,0.620096136
118,1,3.255539404,2.328824235,4.017406931,-0.266707652,0.114767536,1.522094682,1.835316963,0.319520016,2.805857613,0.376005026,1.428772396,0.86267906,-0.112666352,0.018674623,1.130229906,1.383768709,2.55615208,2.882391509,1.142077301,1.178721737,2.484000941,0.46111657,0.034075845,-0.951724771,2.454952001,2.274384075,3.020029314,2.633307613,-0.269638294,1.081153899,-0.104842293,2.251029405,2.510639662,2.306214971,3.499860534,2.612838655,2.980534316,-0.255261981,0.531523827,1.557683325,2.154844381,0.53155448,-0.104831897,2.703808317,2.230460496,0.244110166,2.886393559,-1.221283854,-0.830250967,-0.091851187
118,2,3.275732955,2.034658441,3.590396942,-0.36360851,0.09781981,1.208742508,1.355826243,-0.10704329,3.126969565,-0.111020559,0.461576917,0.159803727,-0.110161587,0.031552662,0.748402099,0.836589,2.75871006,3.261145599,0.209367601,0.424333755,2.579483432,0.751099154,-0.49495739,-0.439642442,2.160158511,2.095337477,3.190536597,3.12755665,-0.325270715,0.626296326,-0.021627311,2.078212619,2.782944257,1.996873558,2.88238045,2.558499398,2.949194037,-0.184206012,0.494697839,1.367104749,2.296279489,0.49473089,-0.02162693,2.733378624,2.225071635,0.259364842,2.907591976,-1.22058641,-0.831506484,-0.091851187
118,3,3.299197449,1.988335974,3.539155743,-0.238046747,0.130119595,1.169695508,1.40629895,-0.289274552,3.803542538,0.582945808,2.355928923,0.699064711,-0.017273403,0.054456061,0.747043282,0.959256492,4.377878876,4.209342737,2.420756988,2.254388533,4.255178972,0.616767632,-0.43217371,-0.472317521,2.094119322,1.993595969,3.104882305,2.26106178,-0.122957587,1.53407881,-0.054938977,2.143854423,2.757097727,1.871590228,3.383562402,2.597780788,2.646010902,-0.124192524,0.421024282,2.184469431,1.765756349,0.420970057,-0.054973354,2.761709951,2.29842002,0.237903473,3.003710738,-1.229903832,-0.832691579,-0.210509074
119,1,4.462771825,4.187997788,4.615220916,-0.1367361,0.291008523,3.723369299,3.632921851,0.798788881,0.082174616,0.993463203,1.022631829,0.903157307,-0.033240783,0.010778115,3.585613701,3.329909135,0.092050997,0.067538724,0.713274077,0.644111149,0.169580758,0.664369676,-0.712853429,-0.860037221,4.146099878,4.098145175,3.377487358,2.658932821,-0.354046105,1.049776571,0.013159094,2.247110775,2.50740042,3.47039079,4.738200866,3.712390242,3.62573528,0.432252531,0.268473897,2.947552955,3.235853726,0.268447657,0.013169339,2.699678386,3.664795636,-0.229667147,4.247017672,-1.353901737,-0.830074079,2.399964441
119,2,4.065534555,3.78707558,4.717703314,-0.11210361,0.252915683,3.115212277,3.021425588,1.032082461,0.172188341,0.672176343,1.222317001,1.313008415,-0.054774861,0.011155361,2.798858185,2.552555594,0.183381404,0.181901786,0.901900317,0.839449852,0.282284177,0.765200934,-0.751603689,-0.928137959,3.87717741,3.794353496,3.129522994,2.855430546,-0.4076126,0.893799418,-0.006385758,2.300877705,2.499195965,3.413592589,4.787218102,3.384063287,3.78856847,0.432252531,0.381474792,2.258964208,3.321655515,0.381418794,-0.006403562,2.729496488,3.364516332,-0.144710195,3.996349728,-1.332779608,-0.831342746,2.162648667
119,3,3.967266786,4.02911814,4.837266111,-0.107655646,0.269314919,3.595490375,3.727072863,0.549079839,-0.045023255,0.625006957,1.624453673,1.087542455,-0.042111929,0.026301611,3.47419064,3.539408671,-0.056829486,-0.02628031,1.482104666,1.367535105,0.137942591,0.800410167,-0.95112406,-0.889410504,4.018106399,3.859577324,3.215338572,2.51130441,-0.400234295,1.3720763,-0.04257946,2.477119803,2.470469336,3.657418325,4.881054211,3.529404432,3.983423249,0.381361094,0.458098032,2.476592506,3.304059155,0.458134606,-0.042569129,2.826302074,3.465707164,-0.140196225,4.209237588,-1.340190208,-0.835330272,1.450701345
120,1,4.633441367,4.037540407,5.195954502,-0.079214671,0.224848674,3.144497526,3.25049403,0.523999311,3.590911693,0.009551468,3.605726603,2.224619646,-0.015795723,0.077441944,2.531171075,2.744137406,3.928739989,3.728789911,4.437437788,4.154456856,4.120215238,0.142761602,0.996881337,-1.181747186,3.744191278,3.821109566,2.930996028,0.483057848,-0.380312871,3.087256554,0.07689439,1.922370928,2.704734832,3.371441699,3.316333286,2.772255631,2.51962782,-0.349363129,0.433188242,2.312669396,1.694139604,0.433244587,0.076881952,2.594943332,2.317580414,0.159108166,2.869924544,-1.232276814,-0.825457712,-0.329166961
120,2,4.640113649,3.302711577,5.213034901,-0.054573419,0.233971571,2.498269679,2.54872927,0.449658731,2.811475267,-0.101653577,0.55810719,0.708989325,-0.027368279,0.040238909,1.846326895,1.953001001,2.474053197,2.596959183,0.733754061,0.66676192,2.317084832,-0.170782735,1.673170004,-0.949404751,3.359983903,3.261738779,2.732910684,1.411007863,-0.428714553,2.142412444,-0.021695807,2.047629715,2.52882554,3.056775144,2.606004489,2.198419985,2.17624737,-0.388251869,0.457465122,1.563240029,1.450965839,0.457452688,-0.021707477,2.584453307,1.768515366,0.429022784,2.353728527,-1.152817432,-0.824981071,1.213385571
120,3,4.617838998,3.032975934,5.144713303,-0.035723272,0.236873763,2.274725605,2.345867812,1.37367383,3.249166674,-0.163518784,0.740393618,1.65193398,-0.029708264,0.02316933,1.622121956,1.732475174,3.128801405,2.996646343,1.026426957,0.935428083,2.94327402,0.137138074,1.526435371,-1.090819871,3.118747967,3.027820007,2.696427774,0.491448403,-0.385920383,2.97732222,-0.021312183,1.94708896,2.52943502,2.860155107,2.963896737,2.493030414,2.473980022,-0.55724985,0.476220655,1.612317447,1.660877328,0.476205442,-0.021304742,2.521182762,1.932576242,0.307776151,2.453344503,-1.179322584,-0.82204841,-0.566482735
121,1,5.410781204,5.688639349,3.214628151,-0.39808621,0.143457795,6.573800289,5.994462182,-0.088027219,3.821196148,0.706543983,1.290092027,0.321326818,-0.063868932,-0.027588652,6.464948655,5.754314949,3.839346059,4.21930274,0.746281355,0.87963248,3.608436887,-0.45310792,0.298627229,-0.811886339,6.023337564,5.76024067,2.95934929,4.011966488,-0.214743703,0.202929768,-0.052673481,2.8507136,2.48515771,5.720770622,4.694139829,4.597858252,4.81291868,0.603651051,0.56202557,4.050163441,3.75850862,0.562013499,-0.052637493,3.07005061,4.58150075,-0.315604041,5.664538292,-1.405212319,-0.844559787,4.654464295
121,2,5.079907415,5.436166565,3.26586935,-0.267678018,0.182435967,7.243456337,6.484629822,1.497942965,1.974182251,5.851074852,4.501507151,1.690710864,-0.035081522,-0.041452359,7.86181337,6.907940683,1.670947402,1.571415287,4.006677731,4.314754622,2.202396043,-0.223328746,0.015191548,0.15538663,5.527249365,5.127847581,3.443186415,-0.504419752,0.233414553,6.304569552,-0.110786288,4.129473895,3.140927879,5.086598683,2.95875721,9.011777159,8.426929783,-0.910609264,0.483790217,2.944950387,9.309140173,0.483820197,-0.110792369,4.213132949,7.674108137,-0.495372381,11.44721475,-1.501629501,-0.876644662,3.586543311
121,3,5.082029617,4.834141822,3.539155743,-0.408479955,0.171276411,5.115394844,4.337598498,0.073465431,1.709063088,1.250409943,1.863741008,0.574262692,-0.045887221,-0.039094226,4.977043145,3.930842015,1.626620558,1.807310859,1.054469902,1.172031276,1.658810337,-0.516326719,0.001260208,-0.824696861,4.972837897,4.477713408,3.205934293,4.555311609,-0.207955662,-0.397900592,-0.165419541,2.697081298,2.595827913,4.893913471,3.438579143,3.405013362,1.48028878,0.003036069,0.651385558,2.416711619,2.8215518,0.651344801,-0.16540318,3.029329489,3.116029969,0.029439598,4.091187297,-1.313165464,-0.843092837,3.289898594
122,1,3.344828393,4.552609428,5.349678098,-0.2066848,0.187464346,4.740543646,5.051981434,2.348586401,0.58739307,0.799679951,0.246676944,1.985861792,-0.05384328,-0.004929346,4.553091986,5.052767161,0.558503238,0.644030314,0.555710354,0.511463495,0.573118456,1.422540085,-1.964982731,-0.228076609,4.705504,5.021505716,3.206128732,-0.504419752,-0.432698838,4.090762626,0.172416701,1.912715859,2.73582181,4.215232101,1.572533353,1.541111385,1.736120841,-0.487634204,0.419953908,1.043475886,0.854789688,0.41994718,0.172410598,2.60468997,1.105386095,0.93486995,1.754283747,-1.009973363,-0.825898187,2.04399078
122,2,3.389303297,3.796111389,5.298436899,-0.191259098,0.171423364,3.591585675,3.812488214,1.190747117,0.174327774,0.993168921,0.389215612,0.94859786,-0.057506951,-0.020288469,3.188838898,3.565596113,0.162436426,0.204881458,0.562718009,0.644213641,0.255849406,1.509727157,-1.81646537,-0.066443874,3.885801084,3.756889023,2.815987817,2.221943653,-0.424877834,1.152889747,-0.029928269,1.995542308,2.342031759,3.583093486,1.98666904,2.042931148,1.873745545,-0.584616,0.48875343,1.781381765,0.878974547,0.488707278,-0.029923262,2.456260245,1.50386242,0.52938959,2.018251372,-1.103696362,-0.818932129,0.501438249
122,3,3.138971335,3.585415279,5.178874102,-0.15156354,0.200868862,3.347541926,3.535858953,1.490853868,0.277510611,0.732140277,0.207511569,1.214010392,-0.069568512,-0.022810927,2.794781732,3.205863357,0.26525214,0.322205708,0.377816001,0.437088337,0.313704818,1.502890598,-1.75913189,-0.023334134,3.694264743,3.60708927,2.877749501,2.504614643,-0.308743311,0.952688751,-0.010761707,1.950225561,2.516798409,3.556464521,1.833118224,1.757486378,1.498343506,-0.517881002,0.592875855,1.303089289,0.922107579,0.592927131,-0.010753096,2.516722436,1.284416029,0.725228562,1.862500359,-1.055554924,-0.821837847,-0.091851187
123,1,5.04260586,2.376931553,3.983246132,-0.230727464,0.060383084,1.428381883,1.229644474,1.176685265,3.063587197,2.579502446,1.913025318,1.175871518,-0.010441171,-0.045710107,0.752478553,0.565066575,2.923819132,2.830546843,1.686792388,1.869200152,2.941464744,1.098110318,-1.147865128,0.562785911,2.495574045,2.496928474,3.002833577,0.402213718,-0.19024773,3.176954786,0.035940552,1.914853778,2.726367434,1.843566396,5.436948624,4.608987979,4.784303643,-0.758895168,0.038018527,3.493168565,2.924534589,0.038072913,0.035964117,2.601220827,3.742035976,-0.277494526,4.195891005,-1.358934194,-0.82574167,1.925332893
123,2,5.047143078,2.366194558,4.222371726,-0.388141792,0.041312396,1.234123058,1.250027683,-0.046087681,3.363567319,2.879000606,2.371653311,0.198828726,-0.078107765,0.127214492,0.634261403,0.511313405,3.778989527,3.634078719,2.239397094,2.114634754,3.701347029,0.835478524,-0.723424986,0.676796628,2.496935678,2.457623692,3.099853263,3.509893826,-0.12738457,0.096406012,0.004943522,2.053020023,2.605397334,1.679823995,4.893355435,4.428293583,4.69709591,-0.666714451,-0.12430601,3.502551879,2.753963649,-0.124337304,0.004953554,2.626908999,3.634258758,-0.24502052,4.127822747,-1.351869365,-0.826893816,3.408556481
123,3,5.305211906,2.540775319,4.427336521,-0.372659092,0.060937787,1.279027108,1.392710144,-0.306811916,2.174527758,2.0784632,3.393738552,0.714376973,0.016968674,0.011707898,0.715790472,0.680842635,2.168391316,2.242482539,1.801461958,1.979937256,2.277736523,0.934333094,-0.325920676,0.900948874,2.690514467,2.571015692,2.862002017,1.980318349,-0.188772069,1.536807273,-0.050149656,1.935858992,2.617871449,1.987346294,5.369191658,4.591966043,5.163452889,-0.113150043,0.033617004,3.502252085,3.503584099,0.033640443,-0.050140539,2.559178128,4.129135816,-0.369459184,4.49744011,-1.382027772,-0.823821547,2.281306554
124,1,4.219032192,5.42590367,4.939748508,-0.235091975,0.167174247,5.604458518,6.504042402,0.905516531,0.291904757,0.817522172,0.506857332,0.803485827,-0.052288774,-0.006384131,5.114283745,6.614365676,0.133427133,0.127190511,0.438160792,0.509333935,0.207799996,2.948089192,1.602798127,-0.996011234,5.240171793,5.482242781,3.331442709,-0.110290445,0.089390036,4.257767318,0.130914206,2.342073438,3.00433888,4.669960516,2.374228325,2.757197765,2.257663965,-0.793462936,0.407237609,1.883165488,1.591078911,0.407218038,0.130928934,3.013140159,2.026881307,0.484814784,2.952819758,-1.193401498,-0.84250165,2.04399078
124,2,4.789911372,6.95036184,5.230115301,-0.275328343,0.178704179,11.01832505,11.9114165,3.040033758,1.995812845,0.682884488,0.458446599,2.749773501,-0.052599469,0.008100435,12.2643831,14.1025958,1.099026209,1.055948337,0.461018547,0.445014399,1.053836986,2.957301148,1.404278258,-0.475091201,6.747045371,6.048799147,3.709875813,4.759519573,-0.197773601,-0.317297238,-0.176644541,3.204558456,2.373050352,6.057899785,2.204918723,2.503832796,2.966226798,-0.196208709,0.423799153,1.912204455,1.781358473,0.423811384,-0.176679748,3.236652032,2.167590453,0.507408824,3.293405016,-1.213015024,-0.850277662,2.399964441
124,3,5.188287937,7.141257257,5.298436899,-0.254197385,0.180609626,8.060514809,9.446989497,3.075074996,1.001251756,0.623827125,1.539207105,3.326499903,-0.063642292,-0.011205455,7.935189532,10.24752868,0.981653557,0.923801575,1.109559018,1.251348833,1.094000161,2.357733109,1.779210189,-1.308991782,6.528730253,6.574684808,3.09294394,3.498101695,-0.274360409,0.263069647,0.051702112,2.051516185,2.827875876,5.823700903,2.591444916,2.2007114,2.70017508,-0.09778659,0.408324743,1.897277654,1.466211031,0.408354568,0.051670766,2.739408323,1.951736636,0.399828286,2.650285817,-1.182247651,-0.831760153,1.094727684
125,1,4.353519437,4.360375373,4.888507309,-0.095075876,0.282270552,4.045507048,4.052233575,0.296822232,-0.124825449,1.169199668,1.477183129,0.61594607,-0.0682681,0.030346778,3.707907304,3.520112661,-0.106541688,-0.096319166,0.85558335,0.778871281,0.010024331,0.11277461,0.895753617,-1.22935856,4.356245199,4.580867746,3.086810622,-0.376860641,-0.227877086,4.233211149,0.140132553,2.067206038,2.929415614,3.86733178,3.015208737,1.937198739,2.44570564,0.650221518,0.399475494,2.205031047,1.566010274,0.39948963,0.140111283,2.801109494,2.17717065,0.311599861,2.921136558,-1.214293933,-0.834311383,4.06117486
125,2,4.847318317,4.237778404,4.87142691,-0.015198149,0.294385298,3.859057624,3.647481286,0.464624211,-0.051190347,1.060438798,1.804556158,0.961960644,-0.054598935,-0.016318832,3.631813507,3.229294226,-0.038125936,-0.056420653,1.399074787,1.384833507,0.172650313,0.419887059,0.42912551,-1.242657985,3.98792354,3.973496843,3.149002459,-0.430945704,-0.306087121,4.26674851,0.029015718,2.221267499,2.708878272,3.56673684,4.245278457,2.52871101,3.326980663,0.572924146,0.417215699,2.187652079,2.325863647,0.417219506,0.029037082,2.786076545,2.66995204,0.095354795,3.387178321,-1.271910183,-0.833697173,-0.685140622
125,3,4.183320684,3.412647257,4.666462115,-0.022761954,0.28700939,3.038094452,2.907861996,0.61141034,0.078013877,0.555869111,2.001256608,1.349871267,-0.073934822,0.06366463,2.696946849,2.325138334,0.019256569,0.005824733,2.007818891,1.862230684,0.276386765,0.325413795,0.435529011,-1.159229118,3.470956972,3.410030104,3.109685506,-0.116073125,-0.054486915,4.058021066,0.001267411,2.163210002,2.933298535,3.336071956,2.329354962,1.829829605,2.321366489,0.470181055,0.588343027,1.98683861,1.418577243,0.588381008,0.001248395,2.863801849,1.966705694,0.449565366,2.767485893,-1.184509529,-0.836823208,6.671648374
126,1,4.729391023,3.989293647,3.897844134,-0.207681945,0.227862184,3.283114376,3.363086992,2.630914484,4.272222922,0.296684892,0.424886678,2.486629453,-0.089242475,-0.021378157,3.127692097,3.230672513,3.373286643,3.709715262,0.167413408,0.214162156,3.075276964,0.673402481,-1.525422512,-0.188753451,4.145872939,4.043964731,2.927129805,4.687292769,0.184570173,-0.528525774,-0.012912327,2.296179329,3.095431177,3.967930966,2.53856676,-0.829847873,2.386090978,4.213102241,0.579284086,1.517122846,1.638130759,0.579288764,-0.012927862,3.030568468,1.868209292,0.586155897,2.803577499,-1.169243203,-0.843137892,3.171240707
126,2,5.204060363,3.671506462,3.761200938,-0.289554748,0.136562407,2.609553628,2.628320848,1.995832581,2.817670437,0.984446676,1.927293744,2.426514649,-0.011625264,-0.021241761,2.281148597,2.300329179,2.341262839,2.264214163,1.579469613,1.45463068,2.307803659,0.641890424,-1.289072427,0.150612937,3.870369246,4.260107125,2.938865458,0.736021739,-0.198363866,3.026207188,0.236758666,2.039173267,2.834274022,3.486345995,3.324074514,2.352599443,2.967930074,0.00975758,0.433869624,2.059706081,1.650616007,0.433926506,0.236767586,2.734865399,2.157710874,0.291963458,2.844257754,-1.211688887,-0.831569106,1.332043458
126,3,5.359574764,3.524423566,4.000326532,-0.189973208,0.189576094,2.476793829,2.367221649,5.955687438,1.815562265,0.701743862,0.330176358,5.315144411,-0.01224005,-0.033094126,2.056943657,1.882708393,2.108154517,2.01721487,0.356224114,0.356461157,1.951169035,0.534983669,-1.338834522,-0.021468707,3.708334949,3.785515244,2.75418928,1.212355807,-0.458670472,2.507344413,0.077370616,2.252832387,2.510509426,3.460855181,2.804811,2.662267738,2.808844091,-0.132354359,0.517412906,2.238126117,1.805241065,0.517461502,0.077365233,2.704882099,2.352308629,0.190288696,3.003407038,-1.23651568,-0.830296896,0.264122474
127,1,4.284354286,3.282771442,3.368351747,-0.022309785,0.194829422,2.706194953,2.573965624,0.126562416,-0.141100896,2.639522535,1.738601085,0.125138468,-0.067649518,-0.034648283,2.165649082,2.005375885,-0.201074919,-0.184727719,1.729987375,2.024077221,0.16945991,0.273468062,0.395341842,-1.13567375,3.298937368,3.41754595,3.062058571,3.983733405,-0.476821103,-0.160410597,0.106343652,2.25496087,2.665960013,2.858186232,2.95680997,2.802371364,2.916831792,-0.413697588,0.347515048,1.781217634,2.092264056,0.347550183,0.106362124,2.785498355,2.305006405,0.244993214,3.031728145,-1.230722331,-0.833673456,5.129095843
127,2,4.375217639,3.353049959,3.163386952,-0.040042236,0.183791068,2.656410028,2.685587958,0.430678617,-0.018983512,2.194134387,1.533237661,0.440563964,-0.086283272,-0.053914556,2.099067009,2.147339386,-0.059580513,-0.047988533,1.487918012,1.888240921,0.292435461,0.069393005,0.68610306,-1.114549884,3.380862272,3.348750541,3.049985067,4.407116268,-0.194084449,-0.650624507,0.017135427,2.302965099,2.512805075,2.87507233,2.918085449,3.000087695,2.747526154,-0.528443376,0.306475307,2.019800907,2.070459418,0.30652143,0.017116138,2.737756351,2.414280529,0.177506443,3.093242497,-1.243886891,-0.831690733,6.315674713
127,3,4.639419062,3.634024587,2.719296563,-0.018693351,0.197040794,3.47151615,3.503828196,10.13040451,4.784256372,2.55951189,2.597764191,9.603073842,-0.036765855,-0.019857168,3.229603433,3.223781081,3.74112183,3.515925688,1.981593203,2.162282229,3.721000467,0.572181206,0.210047748,-1.229995306,3.603716166,3.70851782,3.269986026,0.811990276,-0.349914254,2.869206861,0.093562355,2.040192051,2.717844472,3.33507147,3.541914352,3.37096949,2.494419334,-0.149638243,0.497373109,3.239204205,1.984620022,0.497344911,0.093555164,2.676137778,2.989691119,-0.054529324,3.57946244,-1.302336799,-0.829058523,-0.566482735
128,1,4.950977722,2.499165975,4.376095322,-0.304012561,0.024083787,1.487928557,1.54121638,0.117120281,3.10624462,0.693363834,2.320621847,1.013604081,0.028567319,0.108540569,0.764707913,0.716678082,3.233315081,3.194438444,2.308134428,2.139551742,3.207442189,-0.145005326,-0.492530286,-1.141626832,2.564790377,2.514922622,2.854779855,1.844028526,-0.375000491,1.550563276,-0.002130262,1.895608512,2.492689729,1.836873762,6.87035245,7.256226351,5.308572008,-0.85443664,-0.019174248,6.90545097,3.822063706,-0.019208227,-0.002134575,2.469889017,6.103554569,-0.664411757,6.141745662,-1.462628702,-0.819595586,-0.922456396
128,2,4.553337223,2.160629895,4.06864813,-0.351667898,0.010720086,1.216551908,1.257792715,-0.332762354,3.592276731,-0.132378382,1.878227829,0.652773476,-0.036396941,0.016010248,0.533708884,0.476856244,4.186882796,4.010146582,2.030954195,2.233810381,4.136346802,0.011058825,-0.6499702,-0.840830924,2.302222194,2.18353805,2.890540114,2.039959321,-0.318187542,1.464502995,-0.062463881,2.026358232,2.487822398,1.562209181,6.998829882,5.633904925,5.628106593,-0.719046212,-0.10366369,4.200446004,3.826416646,-0.103652448,-0.062464217,2.55009228,4.704247025,-0.470816814,5.010834693,-1.410908269,-0.823400851,-0.329166961
128,3,4.575919663,2.067594524,4.05156773,-0.34794662,-0.015182557,1.014483684,1.120934027,-0.300457133,2.320271764,0.732848504,3.423512973,1.160701037,0.005511938,0.108641803,0.293198131,0.361080185,1.932883944,2.19741243,3.669369036,3.412550144,2.215917277,0.022527333,-0.364370207,-0.79033094,2.202823004,2.1667992,2.89602845,1.939386048,-0.305496857,1.679596854,0.003851052,2.012081203,2.668315428,1.423374497,7.282572719,5.898072276,6.013728289,-0.851555992,-0.17844926,4.609359638,3.746166398,-0.178436158,0.003825897,2.633103896,4.863218422,-0.474220886,5.284226322,-1.41795214,-0.827169321,-0.447824848
129,1,4.912019542,3.316795168,3.846602935,-0.111764631,0.185326279,2.487531754,2.756443874,1.974959178,3.640735563,4.074575119,4.198230291,2.537209539,-0.078081496,0.023706152,2.137113908,2.207983989,2.705652664,3.125261521,2.747213649,2.96814406,2.9169014,0.603729911,-0.242576437,-0.287383463,3.28350553,3.339535205,2.866509596,3.824993177,0.143841928,0.07332776,0.069231568,2.001670427,3.086332355,2.848840303,3.684495374,3.529077087,4.307386352,1.13897136,0.350690668,2.513004851,3.990407782,0.350732469,0.069229995,2.839683051,3.937831255,-0.249673969,4.6906735,-1.371035443,-0.835866216,0.85741191
129,2,4.220521924,2.817036824,3.487914544,0.023795876,0.255166649,2.272773255,2.360427246,2.126248142,0.551117507,2.116558949,1.313460215,1.889734817,-0.059618218,0.00432514,1.869426798,1.8110375,0.51263891,0.576861966,1.359496016,1.50742554,0.711510839,0.803036956,-0.650199312,0.075826288,2.856633663,2.89358998,2.884508926,0.144147462,-0.353013142,3.379315816,0.060361834,1.94800415,2.604915492,2.695316354,2.693432876,1.82819288,2.181016543,0.13074477,0.542482708,1.413628963,1.54573619,0.542465174,0.060369834,2.560251911,1.753546308,0.425823875,2.321189113,-1.150260741,-0.82387113,4.535806408
129,3,4.531509515,3.41621696,3.470834145,-0.074560781,0.260659284,2.902406127,2.964158478,1.7667363,0.592764277,2.486695649,2.46832918,2.009397305,-0.075495492,-0.015041816,2.582806152,2.377513218,0.359897841,0.436589246,1.621944151,1.816724157,0.627883596,0.654461456,-0.492729141,0.02358873,3.361118597,3.230845107,3.168229733,1.446724414,-0.175048421,2.231314874,-0.040418697,2.229500918,2.480969722,3.147862491,3.040329505,2.025581867,3.514341027,1.599394835,0.525564434,1.27551356,3.314312731,0.525530869,-0.040394362,2.675063996,2.849880117,-0.009866185,3.446169166,-1.289598727,-0.829011901,3.111911763
130,1,3.213632221,2.523345131,1.677392189,0.110730433,0.261700674,1.994563381,2.123593773,0.384633183,-0.096999684,0.739786807,0.984995214,0.593296683,-0.077827922,0.037222272,1.692780482,1.640129983,-0.112333468,-0.112106965,0.468518364,0.886482374,0.096322327,0.588276722,-1.021027608,-0.189067583,2.555032009,2.64880046,2.807644126,1.716809572,-0.371901603,1.84478257,0.105037381,2.046531483,2.542983734,2.043879059,2.749412772,2.318228226,2.165687059,-0.22357486,0.187667419,2.152265216,1.310032377,0.187640334,0.105073373,2.590978598,1.980776609,0.315352684,2.554995444,-1.186617302,-0.825277879,-0.329166961
130,2,3.092109765,2.657961958,1.933598183,0.050753603,0.279399386,2.222012155,2.345867812,0.088412036,-0.100136645,-0.164820898,0.484508317,0.367724387,-0.077154116,-0.000704206,1.906114879,1.886843253,-0.184952367,-0.192551416,0.552369454,0.632153728,-0.058895635,0.69433814,-1.196187002,-0.431487056,2.600419767,2.478741147,2.80345164,3.344010288,-0.206184869,0.146882584,-0.054461451,2.105855472,2.374818871,2.25048895,2.6190443,3.147065565,2.414706016,-0.910609264,0.348903952,1.474412239,2.341252396,0.34891402,-0.054490072,2.542741003,2.310395266,0.14015753,2.815693538,-1.231389837,-0.823058954,0.620096136
